ID,Messages,deception,nervousness,exercise,weakness,healing,confusion,rural,irritability,hiking,office,youth,trust,social_media,hipster,cold,legend,car,weapon,clothing,anonymity,competing,poor,school,medieval,messaging,beach,pride,computer,alcohol,phone,movement,warmth,achievement,smell,fabric,real_estate,sleep,timidity,power,strength,urban,occupation,dance,listen,joy,tool,crime,liquid,hate,masculine,torment,anticipation,meeting,negative_emotion,negotiate,leisure,swearing_terms,fashion,worship,law,family,music,text_abbreviations,driving,vehicle,home,attractive,children,affection,science,programming,heroic,military,eating,disappointment,internet,lust,musical,health,independence,wedding,envy,restaurant,sadness,fun,morning,violence,fear,help,domestic_work,shape_and_size,royalty,ship,cheerfulness,traveling,pain,gain,anger,ocean,death,cleaning,surprise,sympathy,sexual,blue_collar_job,politeness,cooking,politics,appearance,writing,weather,disgust,wealthy,toy,magic,government,technology,monster,plant,stealing,kill,college,giving,business,hygiene,ancient,exasperation,payment,contentment,celebration,water,party,zest,animal,prison,rage,speaking,farming,sailing,communication,breaking,shame,exotic,dominant_personality,sound,optimism,love,hearing,religion,ridicule,body,injury,vacation,night,white_collar_job,reading,work,divine,money,furniture,dispute,medical_emergency,order,ugliness,dominant_heirarchical,fire,childish,play,beauty,neglect,fight,leader,aggression,sports,banking,friends,swimming,positive_emotion,noise,pet,valuable,air_travel,philosophy,feminine,emotional,journalism,tourism,horror,war,economics,shopping,terrorism,art,superhero,suffering,EX,IN,VBN,VB,VBD,WP,RP,POS,JJR,RBR,JJS,WDT,WRB,RB,VBG,NNPS,VBP,MD,CC,NN,PRP$,TO,NNS,SYM,PRP,LS,RBS,CD,NNP,JJ,UH,VBZ,PDT,DT,FW,PositiveCnt,NegativeCnt,PositiveStd,NegativeStd,PostitiveAvg,NegativeAvg,SubjectiveCnt,SubjectiveStd,SubjectiveAvg,WordSum,WordAvg,WordStd,CharacterSum,CharacterAvg,CharacterStd,UniqueCnt,Score
m1960,158,0,0.001503759,0,0,0.00075188,0.006015038,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.003007519,0,0.003759398,0,0.001503759,0,0.00075188,0,0.001503759,0.00075188,0.002255639,0,0.009774436,0.001503759,0,0.003759398,0.003007519,0.009022556,0.002255639,0.00075188,0.001503759,0,0,0.002255639,0.003759398,0,0,0.002255639,0.00075188,0.001503759,0.00075188,0.008270677,0.00075188,0,0.00075188,0.004511278,0.00075188,0,0,0,0.001503759,0.013533835,0,0.00075188,0.00075188,0,0,0,0.006015038,0.00075188,0.039097744,0.003007519,0.001503759,0.009774436,0.001503759,0.007518797,0.00075188,0.00075188,0.002255639,0.001503759,0,0.008270677,0.00075188,0.002255639,0,0.001503759,0.003007519,0,0.004511278,0,0.003007519,0,0.001503759,0.006015038,0.003007519,0.00075188,0.001503759,0.010526316,0,0,0.00075188,0.003759398,0.004511278,0.001503759,0.00075188,0,0.00075188,0,0.004511278,0.00075188,0,0,0.00075188,0,0.006766917,0,0.00075188,0.002255639,0.004511278,0,0,0.001503759,0,0.00075188,0.001503759,0,0.00075188,0,0,0.001503759,0.003759398,0.008270677,0.003759398,0,0,0,0.00075188,0.011278195,0.00075188,0.008270677,0,0.00075188,0,0,0.006766917,0.001503759,0.00075188,0.012030075,0.001503759,0,0,0.00075188,0,0.006015038,0.001503759,0.003007519,0,0.00075188,0.005263158,0.001503759,0.002255639,0.002255639,0.00075188,0.003007519,0.007518797,0.00075188,0.00075188,0,0,0.00075188,0.003007519,0,0,0.00075188,0.006015038,0.002255639,0.001503759,0,0,0,0,0.002255639,0,0.001503759,0.001503759,0.006766917,0.00075188,0,0.00075188,0,0.00075188,0.00075188,0.002255639,0.001503759,0,0,0,0.001503759,0.006766917,0,0.001503759,0,0,2,92,21,78,55,12,13,0,2,2,1,6,15,108,37,0,53,19,37,298,42,34,53,0,127,0,0,12,13,90,8,31,1,79,0,76,8,0.232142473,0.2500429,0.444363311,-0.317168899,89,0.23553315,0.656143805,1357,8.588607595,8.103858861,6740,42.65822785,42.81617643,157,6
m4580,181,0,0.00081367,0,0,0,0,0,0,0,0.004068348,0.00081367,0.002441009,0,0,0.003254679,0,0.004068348,0.00081367,0.00081367,0,0,0,0.00081367,0,0.002441009,0,0,0.003254679,0,0.005695688,0.004068348,0,0,0.00081367,0,0.00081367,0.002441009,0,0,0,0,0,0,0.004068348,0,0,0.00081367,0,0.002441009,0.002441009,0,0,0.010577705,0.008950366,0.00081367,0.00081367,0.008950366,0,0,0,0.001627339,0.00081367,0.086248983,0.006509357,0.005695688,0.004882018,0,0.001627339,0,0,0,0,0,0,0,0.003254679,0,0.00081367,0.00081367,0,0.003254679,0,0,0,0.00081367,0,0.004068348,0,0.001627339,0.001627339,0.001627339,0,0,0.001627339,0.005695688,0.005695688,0,0,0,0,0.001627339,0,0,0.00081367,0,0,0,0,0.00081367,0.001627339,0.002441009,0,0.001627339,0.003254679,0,0,0.003254679,0,0.00081367,0,0,0.00081367,0.013832384,0.012205045,0.001627339,0,0,0.004068348,0.00081367,0.004068348,0.00081367,0.014646054,0,0.002441009,0.00081367,0,0.005695688,0,0.00081367,0.008950366,0.001627339,0.003254679,0.00081367,0,0,0.004068348,0.00081367,0.002441009,0,0.00081367,0.001627339,0.001627339,0.006509357,0.001627339,0,0,0.004068348,0,0.005695688,0.001627339,0.00081367,0.00081367,0.001627339,0,0,0.00081367,0.002441009,0.003254679,0,0,0.00081367,0,0,0.003254679,0.003254679,0.004068348,0,0.004068348,0,0.001627339,0.004068348,0.001627339,0,0,0.001627339,0,0.001627339,0,0.00081367,0.001627339,0.004882018,0,0,0,0.001627339,1,93,15,111,48,11,15,1,2,1,1,1,12,104,33,0,85,33,33,191,19,33,25,0,154,0,0,21,89,89,7,23,0,47,0,41,21,0.244357893,0.219966556,0.462289929,-0.364399093,67,0.237488077,0.620623479,1336,7.38121547,7.245763149,5280,29.17127072,32.43179759,171,20
m4435,186,0,0.00203252,0.00101626,0.00203252,0.00101626,0.007113821,0,0,0,0.00203252,0.004065041,0.00101626,0.00101626,0.00101626,0.005081301,0,0,0,0.00203252,0,0.00101626,0,0,0,0.00304878,0,0,0.00101626,0.00203252,0.00304878,0,0.00304878,0,0.00101626,0.004065041,0.00101626,0.022357724,0,0.00101626,0.00304878,0,0.00203252,0,0.00203252,0.00101626,0.00101626,0.00101626,0.00203252,0.011178862,0.00101626,0.00203252,0,0.004065041,0.026422764,0,0.00304878,0.006097561,0.00203252,0,0.00203252,0.008130081,0,0.006097561,0.00304878,0,0.010162602,0,0.005081301,0.008130081,0,0,0.00101626,0,0.005081301,0.00101626,0,0.00101626,0,0.00101626,0,0.004065041,0.00101626,0.00304878,0.00304878,0.004065041,0.015243902,0.009146341,0.00304878,0.00203252,0.013211382,0.00304878,0,0,0.00304878,0.00203252,0.015243902,0.00101626,0.00101626,0,0,0.00101626,0,0.00101626,0.00304878,0,0,0.005081301,0,0,0.00203252,0.005081301,0.00101626,0.00101626,0.004065041,0.00101626,0,0,0.00203252,0,0,0,0.00203252,0.005081301,0.008130081,0,0,0,0.00101626,0.00101626,0.005081301,0,0.008130081,0.00101626,0.011178862,0.004065041,0.004065041,0.007113821,0,0,0.008130081,0.006097561,0.006097561,0,0.00101626,0.00101626,0.014227642,0.006097561,0.00101626,0,0.00203252,0.00101626,0.005081301,0.006097561,0.014227642,0.00203252,0.00101626,0.006097561,0,0.00101626,0.009146341,0.00101626,0.00101626,0.00203252,0.00203252,0,0.00203252,0.010162602,0.005081301,0,0.00101626,0.00101626,0.00203252,0.004065041,0.00101626,0,0.013211382,0,0.014227642,0.00203252,0.00203252,0,0,0,0,0.008130081,0.00101626,0,0.00203252,0.00101626,0.00203252,0.004065041,0,0.00101626,0,0.006097561,4,58,10,62,32,10,17,0,4,1,2,1,14,95,15,0,58,13,19,194,25,28,47,0,99,0,0,6,54,64,6,19,2,46,0,41,37,0.182235177,0.265071764,0.324482631,-0.358006221,73,0.256083561,0.542515863,1047,5.629032258,5.604051542,4660,25.05376344,25.45578735,176,10
m2993,185,0.001203369,0.002005616,0.001203369,0.001604493,0.002807862,0.002005616,0,0.000802246,0.000802246,0.001203369,0.003610108,0.002406739,0.001203369,0.001203369,0.003208985,0.001203369,0.002005616,0.001604493,0.000401123,0,0.000401123,0,0,0,0.001203369,0,0,0,0.004813478,0.00641797,0.003208985,0.001203369,0.001203369,0.002005616,0,0.001604493,0.009225832,0.000802246,0.000802246,0.001203369,0,0.001203369,0.001203369,0.009626955,0.000401123,0,0,0.004011231,0.004412355,0.001604493,0.000401123,0.000401123,0.001604493,0.013638187,0,0.003208985,0.004813478,0.000401123,0,0,0.009626955,0.004412355,0.013638187,0.002807862,0.002005616,0.00641797,0.003610108,0.008824709,0.008423586,0.000802246,0,0.000802246,0,0.00762134,0,0,0.000401123,0.003208985,0.004412355,0.000401123,0.004813478,0,0.004813478,0.002406739,0.001604493,0.007220217,0.004813478,0.001604493,0.001203369,0.005214601,0.005214601,0.000401123,0,0.003610108,0.004412355,0.006819093,0.000401123,0.000401123,0,0.000401123,0.000401123,0.001604493,0,0,0,0.000401123,0.00762134,0.000401123,0.002807862,0.000802246,0.000401123,0,0.001604493,0.004813478,0.000401123,0.000401123,0.000401123,0,0.000802246,0.000401123,0.000401123,0,0.004813478,0.005214601,0.000802246,0,0.000401123,0.002807862,0.002406739,0.006819093,0.000401123,0.008423586,0,0,0.000401123,0,0.009225832,0,0,0.006819093,0.003208985,0.004412355,0,0.000401123,0.002406739,0.017649418,0.010830325,0.00641797,0,0.002005616,0.004011231,0.004412355,0.003610108,0.006016847,0.000802246,0.000802246,0.002807862,0.001604493,0.002807862,0.004011231,0.000802246,0.002406739,0.001604493,0.001203369,0,0.000802246,0.007220217,0.003610108,0.000401123,0.001203369,0.000802246,0.000401123,0.000401123,0.002807862,0.002406739,0.010028079,0,0.018852788,0.001203369,0,0.001203369,0,0.000401123,0.002406739,0.004813478,0.000401123,0,0.000401123,0.000401123,0.000401123,0.004412355,0,0.001604493,0.000802246,0.004813478,6,199,31,143,130,15,22,6,10,3,4,9,21,223,92,0,138,43,94,319,38,50,61,0,349,0,0,39,131,137,11,94,2,185,0,80,33,0.240494386,0.158097678,0.44098105,-0.231617091,118,0.222747993,0.625214354,2618,14.15135135,15.77883669,13147,71.06486486,80.43527603,181,10
m746,181,0.000626566,0.005639098,0.000626566,0.001253133,0.005012531,0.000626566,0,0,0,0.000626566,0.003759398,0.003759398,0,0,0.003759398,0.000626566,0.000626566,0.003132832,0,0,0,0,0,0,0.003759398,0.000626566,0.000626566,0.001879699,0.001879699,0.007518797,0.001879699,0.000626566,0.000626566,0,0,0.001879699,0.006265664,0.000626566,0,0.002506266,0,0.002506266,0,0.006265664,0.001879699,0,0.000626566,0.003759398,0.004385965,0.003132832,0,0.000626566,0.002506266,0.016290727,0,0.005012531,0.003132832,0,0.001253133,0.000626566,0.003759398,0.002506266,0.003132832,0.000626566,0.000626566,0.005012531,0.001253133,0.006265664,0.002506266,0,0.001253133,0.000626566,0,0.013784461,0,0,0.001253133,0.000626566,0.010025063,0,0.003132832,0.001253133,0.005639098,0.003759398,0.003759398,0.003759398,0.006892231,0.003132832,0.001253133,0.004385965,0.003759398,0,0,0.000626566,0.003132832,0.007518797,0,0,0.000626566,0.001253133,0.001879699,0.000626566,0.001253133,0.000626566,0,0.001879699,0.006892231,0,0.001879699,0.001253133,0.001253133,0,0,0.003132832,0,0,0,0.000626566,0,0,0.001253133,0,0.001253133,0.002506266,0,0,0,0.000626566,0.003132832,0.006265664,0.000626566,0.010651629,0.001253133,0.001253133,0.002506266,0,0.007518797,0,0.000626566,0.007518797,0.001253133,0.007518797,0,0.000626566,0.001879699,0.012531328,0.003132832,0.006265664,0.000626566,0.000626566,0.001879699,0.005639098,0.012531328,0.009398496,0.002506266,0.000626566,0.001879699,0.000626566,0.001253133,0.001879699,0,0.003759398,0.003132832,0,0,0.001253133,0.005012531,0.005012531,0.001253133,0,0.002506266,0,0,0.001879699,0.001253133,0.010025063,0.000626566,0.00877193,0.000626566,0.002506266,0.001253133,0,0,0.000626566,0.003759398,0.000626566,0,0,0,0.001879699,0.004385965,0,0,0,0.006265664,3,133,22,117,62,10,17,4,1,4,6,3,14,163,53,0,83,46,42,178,25,44,36,0,266,0,0,14,60,96,17,61,2,94,1,52,27,0.232165209,0.234473908,0.460149542,-0.29091978,91,0.252559312,0.578926474,1612,8.906077348,11.00411859,7749,42.8121547,54.85528995,181,18
m5989,197,0.000706964,0.002474373,0.000706964,0,0.002474373,0.000353482,0,0.000706964,0.000353482,0,0.001060445,0.002120891,0.001060445,0,0.004948745,0,0.021915871,0.000706964,0.000706964,0,0,0.001060445,0.000706964,0,0.0038883,0,0,0.000353482,0,0.008130081,0.001767409,0.001767409,0,0.000353482,0,0.002120891,0.009190527,0.000353482,0.000353482,0.001060445,0,0.001413927,0.000353482,0.007423118,0.000706964,0.002120891,0,0.001060445,0.001413927,0.002120891,0,0,0.001767409,0.007069636,0.000706964,0.002474373,0.002120891,0.000706964,0.001060445,0.000353482,0.004241782,0.000706964,0.008130081,0.022976317,0.02156239,0.006009191,0,0.004595263,0.000353482,0,0,0.002120891,0,0.001060445,0,0.001767409,0.000353482,0.000353482,0.000706964,0,0.001413927,0,0.001060445,0.000353482,0,0.005655709,0.002120891,0.000706964,0.004948745,0.009544008,0.001413927,0,0,0.000706964,0.007069636,0.001060445,0.000353482,0,0,0.002120891,0.0038883,0,0.000353482,0,0.001060445,0,0.001060445,0,0.000353482,0.001413927,0.004595263,0,0.006009191,0.001060445,0,0,0.000353482,0,0.000353482,0,0,0.000353482,0.020855426,0.024390244,0.002120891,0,0.000353482,0.011311417,0.001060445,0.001413927,0.002120891,0.006009191,0.000706964,0,0.000353482,0,0.012371863,0.000353482,0,0.012371863,0.000353482,0.001767409,0,0.000353482,0,0.003181336,0.000353482,0.006009191,0.000706964,0.000706964,0.001060445,0.000353482,0.007069636,0.005302227,0.001060445,0.000706964,0.008130081,0.001413927,0.021208908,0.000353482,0.002474373,0.000353482,0.001413927,0,0,0.001060445,0.002120891,0.001060445,0,0,0.001767409,0.000353482,0.000353482,0.001060445,0.018734535,0.001413927,0,0.004241782,0,0,0.018027572,0.000706964,0.000353482,0.000706964,0.002474373,0.000706964,0.000353482,0,0,0.013078826,0.003181336,0,0.000353482,0,0.000353482,5,256,40,291,104,21,36,5,4,1,2,5,20,190,100,0,180,61,80,352,82,175,34,0,450,0,2,29,76,79,2,68,1,160,0,44,22,0.218513775,0.222792882,0.315673305,-0.260073954,70,0.255422321,0.481285388,2855,14.49238579,19.6692497,13172,66.86294416,94.4483126,189,5
m9984,244,0.00058651,0.004105572,0,0,0.004105572,0.001173021,0.002346041,0,0.001173021,0.002346041,0.004105572,0.002346041,0,0,0.004692082,0,0.002346041,0.001173021,0,0,0.001173021,0.002932551,0.001759531,0,0.001759531,0,0.00058651,0.001759531,0,0.006451613,0.002346041,0.002932551,0.001759531,0,0,0.005278592,0.006451613,0.00058651,0,0.001173021,0,0.002932551,0,0.006451613,0.00058651,0,0,0.00058651,0.004692082,0.001173021,0,0.00058651,0.005278592,0.018768328,0.00058651,0.002932551,0.004105572,0,0.00058651,0,0.007624633,0.001173021,0.041055718,0.003519062,0.002346041,0.009970674,0.001759531,0.004692082,0.001759531,0,0,0.001173021,0,0.008797654,0,0,0.00058651,0,0.00058651,0,0.004692082,0,0.008797654,0.003519062,0.002932551,0.004692082,0.009970674,0.001173021,0.001759531,0.006451613,0.002346041,0,0,0.001759531,0.004692082,0.007038123,0.001759531,0,0,0.002346041,0.00058651,0.001759531,0.00058651,0.001173021,0.001759531,0,0.006451613,0,0.002932551,0,0.004105572,0,0.001173021,0.001173021,0,0,0,0,0.00058651,0,0.00058651,0.001173021,0.015249267,0.008797654,0,0,0,0.012903226,0.002932551,0.009384164,0,0.011143695,0.00058651,0.001759531,0.00058651,0.00058651,0.007038123,0.00058651,0,0.007038123,0.00058651,0.007624633,0,0,0.00058651,0.008211144,0.003519062,0.005865103,0,0.001173021,0.005278592,0.002932551,0.005865103,0.007624633,0.002932551,0,0.004105572,0.00058651,0.013489736,0.002932551,0,0,0.00058651,0,0,0.001759531,0.004692082,0.008797654,0.00058651,0.00058651,0.001759531,0,0.001173021,0,0.013489736,0.004105572,0,0.011730205,0,0.00058651,0.011730205,0,0,0.001173021,0.007624633,0,0,0,0.00058651,0.006451613,0.003519062,0,0,0,0.003519062,5,125,17,150,41,14,12,0,4,4,4,3,19,141,34,1,97,39,48,290,29,57,41,0,190,0,0,31,113,134,17,44,0,98,0,87,41,0.204787911,0.209538543,0.429685297,-0.343019261,139,0.239412167,0.58089409,1815,7.43852459,6.675155143,7986,32.7295082,31.45997636,225,18
m2109,318,0.000587889,0.002645503,0.000881834,0,0.003821282,0.000587889,0.000587889,0,0.000881834,0.000587889,0.003821282,0.002939447,0.000293945,0.000293945,0.002939447,0,0.003821282,0.001469724,0.000293945,0,0.000881834,0,0.002939447,0,0.003821282,0,0.000293945,0.002939447,0.000293945,0.007348618,0.002351558,0.001175779,0.002057613,0.000587889,0.001469724,0.002645503,0.007054674,0,0,0.002645503,0.000293945,0.001763668,0,0.005291005,0.000587889,0,0,0.000293945,0.002351558,0.000881834,0,0,0.001469724,0.012051734,0.000881834,0.002645503,0.003527337,0.000293945,0.000293945,0,0.005878895,0.002939447,0.017048795,0.003821282,0.003527337,0.008818342,0.002939447,0.004997061,0.002939447,0.000881834,0,0.000587889,0,0.005291005,0,0.000293945,0.001175779,0.000881834,0.004997061,0,0.002351558,0.000293945,0.002939447,0.000587889,0.002351558,0.00558495,0.004115226,0.000587889,0.000881834,0.008818342,0.002057613,0.000293945,0,0.000881834,0.006760729,0.00617284,0.000293945,0,0.000881834,0.001175779,0.001175779,0.000881834,0.000587889,0,0,0.000293945,0.004703116,0,0.002351558,0.000881834,0.001469724,0,0.000293945,0.002057613,0,0,0.002645503,0,0,0,0.000881834,0.002351558,0.008818342,0.006760729,0.001469724,0.000293945,0,0.000293945,0.002351558,0.00558495,0.000293945,0.009994121,0.000587889,0.000293945,0.001175779,0,0.00558495,0,0,0.006466784,0,0.003233392,0,0,0.002645503,0.007936508,0.003527337,0.003527337,0.000293945,0.000293945,0.003233392,0.000881834,0.008524397,0.005878895,0.000587889,0.001175779,0.004409171,0.000881834,0.001175779,0.001175779,0.000881834,0.004115226,0.002351558,0,0,0.001763668,0.003821282,0.003527337,0,0,0.001469724,0.000293945,0,0.002351558,0.000587889,0.002939447,0,0.008230453,0.000293945,0.000293945,0.001175779,0,0,0.002645503,0.001175779,0.000293945,0,0.000587889,0.000293945,0.000587889,0.007348618,0.000587889,0.000881834,0,0.001469724,6,282,52,289,177,17,44,9,10,3,4,9,14,288,104,0,154,102,107,452,38,129,89,0,544,0,0,32,149,183,16,135,1,216,0,160,47,0.235828626,0.213913487,0.480472713,-0.276391,215,0.226552415,0.572865435,3595,11.30503145,10.34642282,16758,52.69811321,51.11926549,297,6
e9137,319,0,0.000396668,0.002380008,0.000396668,0.001190004,0.00198334,0.000793336,0.000396668,0.000396668,0.002380008,0.005553352,0.001190004,0.00198334,0.002380008,0.001586672,0,0.001190004,0.001190004,0,0,0.000793336,0.001190004,0.00396668,0,0.004760016,0.000396668,0,0.002776676,0.000793336,0.006743356,0.00595002,0.001190004,0.001190004,0.000793336,0,0.007140024,0.003173344,0,0.000396668,0.003173344,0.000793336,0.00198334,0.001586672,0.00396668,0,0.001190004,0.000396668,0.00198334,0.002380008,0.002380008,0.000396668,0,0.00198334,0.01190004,0.000396668,0.004363348,0.01586672,0,0,0.000396668,0.004363348,0.003173344,0.01785006,0.002776676,0.003570012,0.006743356,0.004363348,0.006346688,0.000793336,0.001190004,0.002776676,0.000396668,0,0.002776676,0,0.00396668,0.000396668,0.002380008,0.001586672,0,0.00198334,0.000793336,0.003570012,0.000396668,0.004363348,0.003173344,0.004363348,0.000793336,0.002380008,0.006346688,0.00198334,0,0,0.000396668,0.009123364,0.002776676,0,0,0.000396668,0.002380008,0.00198334,0.000793336,0,0.001586672,0.000793336,0.000793336,0.001586672,0.000793336,0.00396668,0.00595002,0.001190004,0,0.000793336,0.006743356,0,0.000396668,0.002776676,0,0.000793336,0,0.001586672,0.003570012,0.0099167,0.013486712,0.001586672,0.000793336,0.000396668,0.005553352,0,0.00595002,0.000396668,0.00793336,0,0.000396668,0.000793336,0,0.00793336,0.000793336,0.000793336,0.008330028,0.00198334,0.000793336,0,0.000396668,0.001190004,0.004760016,0.00198334,0.003173344,0,0.000793336,0.00198334,0.001586672,0.007536692,0.002380008,0.001190004,0.004760016,0.01190004,0.001190004,0.00793336,0.000793336,0.00198334,0.000396668,0.001190004,0.000396668,0.000396668,0.000396668,0.00595002,0.005553352,0,0,0.002380008,0.00198334,0.001586672,0.003173344,0.004760016,0.007536692,0.000793336,0.003173344,0.00198334,0.000396668,0.004363348,0.003173344,0.000396668,0.003570012,0.002380008,0.003173344,0.000793336,0.000793336,0.00198334,0.004760016,0.007536692,0.000396668,0.000396668,0,0.001190004,6,261,31,163,81,9,29,4,6,1,3,6,27,188,68,0,124,46,93,453,63,74,101,0,259,0,0,44,78,146,8,67,3,194,1,98,56,0.245807888,0.192338072,0.445047781,-0.295407632,160,0.223179565,0.59265067,2535,7.946708464,8.04183693,12571,39.40752351,44.60706264,299,6
m3616,305,0.00015528,0.00310559,0.000621118,0.00015528,0.002639752,0.001863354,0,0.000621118,0.000931677,0.002173913,0.003881988,0.002173913,0.002484472,0.000621118,0.00326087,0,0.001708075,0.000776398,0.000776398,0.00015528,0.000310559,0.000310559,0.001708075,0,0.005279503,0.001086957,0,0.002018634,0.001708075,0.004503106,0.002484472,0.001086957,0.000465839,0.000310559,0.00015528,0.001397516,0.006055901,0.000621118,0.000621118,0.002639752,0,0.000931677,0.000465839,0.004658385,0.000931677,0.000776398,0.000310559,0.004503106,0.003571429,0.001863354,0.000931677,0,0.000931677,0.013509317,0.00015528,0.002484472,0.002950311,0.000465839,0.000310559,0,0.007453416,0.002018634,0.033229814,0.001397516,0.001708075,0.008695652,0.002639752,0.009937888,0.004968944,0.00015528,0.000621118,0.001708075,0.000310559,0.004658385,0.000621118,0.002173913,0.001086957,0.001397516,0.004813665,0.00015528,0.004192547,0.000310559,0.002484472,0.002173913,0.001086957,0.003726708,0.004037267,0.002639752,0.001242236,0.00636646,0.003571429,0.000465839,0.00015528,0.000621118,0.002950311,0.00621118,0.000465839,0.000776398,0.001242236,0.000621118,0.000931677,0.001242236,0.000931677,0.00015528,0,0.000931677,0.004347826,0,0.002018634,0.002639752,0.002329193,0,0.001242236,0.002329193,0,0.00015528,0.002173913,0,0.000465839,0.00015528,0,0.001086957,0.011801242,0.005590062,0.001086957,0.000621118,0.000621118,0.002018634,0.002018634,0.004037267,0.001397516,0.005900621,0.000931677,0.001242236,0.00015528,0.000310559,0.008074534,0.000465839,0.000931677,0.007608696,0.002018634,0.003726708,0.000310559,0.00015528,0.001242236,0.008695652,0.004968944,0.002484472,0,0.000465839,0.002173913,0.002795031,0.002639752,0.003881988,0.000776398,0.001242236,0.00310559,0.000931677,0.00310559,0.002950311,0.000310559,0.003881988,0.001552795,0.000776398,0,0.001863354,0.00310559,0.002018634,0.001242236,0,0.000465839,0.000465839,0.000310559,0.002018634,0.002329193,0.006677019,0.001086957,0.009161491,0.002018634,0.002639752,0.002484472,0.001242236,0,0.001708075,0.002484472,0.000621118,0.000465839,0.001086957,0.000310559,0.000931677,0.002484472,0,0.000310559,0,0.004503106,12,570,95,488,240,28,51,16,18,17,8,17,61,610,152,0,260,154,232,899,104,207,175,0,707,0,1,85,342,458,22,202,6,439,1,150,59,0.237682025,0.218677219,0.360886011,-0.237100176,217,0.218655676,0.579868149,6550,21.47540984,26.20687343,32092,105.2196721,134.6476432,302,14
m1226,359,0,0.004329004,0.001236858,0,0.001855288,0.004329004,0,0,0.001855288,0.004329004,0.005565863,0.003710575,0.001236858,0.000618429,0.003092146,0,0.001236858,0,0.003092146,0,0.000618429,0.001855288,0.001855288,0,0.003710575,0,0,0.003710575,0.003710575,0.005565863,0.000618429,0,0.001236858,0,0,0.001236858,0.006184292,0,0,0.000618429,0,0.002473717,0,0.005565863,0,0.001855288,0.000618429,0.001855288,0.004947434,0.001236858,0,0,0.003092146,0.013605442,0.000618429,0.004329004,0.004947434,0.002473717,0.000618429,0,0.004329004,0.001236858,0,0.001236858,0.003092146,0.005565863,0.003710575,0.006802721,0.009276438,0.001855288,0.002473717,0.001236858,0,0.004329004,0,0.002473717,0,0.001855288,0,0,0.004947434,0.000618429,0.004329004,0.001236858,0.001855288,0.001855288,0.004329004,0.000618429,0.001236858,0.005565863,0.001236858,0.000618429,0,0.000618429,0.005565863,0.004947434,0.000618429,0,0.000618429,0.001855288,0,0,0.000618429,0,0.001236858,0,0.002473717,0,0.004329004,0.001855288,0.001855288,0,0.001855288,0.003092146,0,0.001236858,0.003710575,0,0,0,0,0.001855288,0.010513296,0.011131725,0.000618429,0.001236858,0,0,0.001855288,0.006184292,0,0.011131725,0,0.001236858,0,0,0.006802721,0,0,0.009894867,0.001236858,0.004329004,0.001236858,0,0,0.016079159,0.012368584,0.003710575,0.000618429,0.000618429,0.003710575,0.001855288,0.006802721,0.004947434,0.001855288,0.001855288,0.00742115,0,0.000618429,0.003710575,0.000618429,0,0.000618429,0.000618429,0,0.001236858,0.003710575,0.00742115,0,0,0.002473717,0.000618429,0,0.003092146,0.001236858,0.011131725,0,0.020408163,0,0.000618429,0.000618429,0,0.000618429,0.003710575,0.004329004,0.000618429,0,0,0,0.002473717,0.003710575,0,0.000618429,0,0.002473717,2,101,21,102,45,11,7,3,3,4,1,6,11,185,45,0,133,32,24,275,20,50,45,0,282,0,0,15,80,95,19,41,2,91,0,77,27,0.163383445,0.267268157,0.375656378,-0.410262346,113,0.240053581,0.568605125,1679,4.676880223,5.183678614,8017,22.33147632,26.7835414,319,6
